marital_status;hours_per_week;age;education;income
Married-civ-spouse;40;30;Bachelors;>50K
Divorced;40;42;Some-college;<=50K
Married-civ-spouse;20;69;9th;<=50K
Never-married;30;23;Bachelors;<=50K
Never-married;40;28;Some-college;<=50K
Never-married;30;23;Bachelors;<=50K
Divorced;40;47;HS-grad;<=50K
Married-civ-spouse;45;40;Some-college;>50K
Never-married;60;27;Bachelors;<=50K
Never-married;40;40;HS-grad;<=50K
Never-married;10;22;Some-college;<=50K
Never-married;48;30;Bachelors;<=50K
Never-married;40;23;Assoc-voc;<=50K
Married-civ-spouse;40;46;HS-grad;>50K
Divorced;60;47;Some-college;<=50K
Married-civ-spouse;40;47;Some-college;<=50K
Married-civ-spouse;50;46;Masters;>50K
Never-married;40;51;HS-grad;>50K
Married-civ-spouse;40;36;HS-grad;<=50K
Married-civ-spouse;40;23;Some-college;<=50K
Never-married;40;24;Some-college;<=50K
Never-married;35;19;Some-college;<=50K
Married-civ-spouse;40;52;Bachelors;>50K
Married-civ-spouse;50;45;Bachelors;>50K
Never-married;20;22;HS-grad;<=50K
Never-married;8;22;Some-college;<=50K
Married-civ-spouse;60;35;Some-college;>50K
Never-married;25;20;HS-grad;<=50K
Married-civ-spouse;38;53;HS-grad;<=50K
Divorced;40;39;HS-grad;<=50K
Married-civ-spouse;60;31;HS-grad;<=50K
Never-married;12;18;12th;<=50K
Married-civ-spouse;99;30;Some-college;<=50K
Never-married;20;77;HS-grad;<=50K
Never-married;40;27;9th;<=50K
Never-married;40;27;Some-college;<=50K
Married-civ-spouse;50;45;Bachelors;<=50K
Married-civ-spouse;50;23;11th;<=50K
Never-married;40;28;HS-grad;<=50K
Married-civ-spouse;75;31;HS-grad;<=50K
Married-civ-spouse;60;30;Bachelors;<=50K
Married-civ-spouse;50;46;Prof-school;>50K
Married-civ-spouse;60;36;Some-college;>50K
Married-civ-spouse;38;52;HS-grad;<=50K
Never-married;35;24;Some-college;<=50K
Married-civ-spouse;40;42;Bachelors;<=50K
Married-civ-spouse;40;52;Some-college;<=50K
Married-civ-spouse;40;49;1st-4th;<=50K
Married-civ-spouse;30;73;Bachelors;<=50K
Married-civ-spouse;40;67;Bachelors;>50K
Married-civ-spouse;40;61;10th;>50K
Married-civ-spouse;40;36;Bachelors;<=50K
Married-civ-spouse;40;40;HS-grad;<=50K
Never-married;35;23;HS-grad;<=50K
Never-married;40;20;Assoc-voc;<=50K
Married-civ-spouse;40;40;Assoc-acdm;<=50K
Married-civ-spouse;50;35;Some-college;<=50K
Divorced;60;31;Bachelors;<=50K
Never-married;15;17;11th;<=50K
Never-married;40;35;HS-grad;<=50K
Divorced;50;43;Some-college;>50K
Separated;40;37;Some-college;<=50K
Never-married;50;41;Bachelors;<=50K
Married-civ-spouse;30;55;HS-grad;<=50K
Never-married;17;18;HS-grad;<=50K
Married-civ-spouse;35;35;Masters;>50K
Married-civ-spouse;40;30;HS-grad;<=50K
Married-civ-spouse;40;61;HS-grad;<=50K
Never-married;46;27;Masters;<=50K
Never-married;40;22;HS-grad;<=50K
Married-civ-spouse;40;47;HS-grad;<=50K
Divorced;40;31;11th;<=50K
Divorced;44;41;Assoc-voc;<=50K
Never-married;40;29;Bachelors;<=50K
Married-civ-spouse;55;49;HS-grad;>50K
Never-married;40;40;Some-college;<=50K
Married-civ-spouse;60;36;Some-college;>50K
Never-married;8;18;11th;<=50K
Never-married;50;26;Bachelors;<=50K
Never-married;40;26;Bachelors;<=50K
Never-married;40;27;12th;<=50K
Married-civ-spouse;35;58;11th;<=50K
Never-married;15;17;11th;<=50K
Never-married;40;23;Bachelors;<=50K
Divorced;39;44;HS-grad;<=50K
Separated;40;31;HS-grad;<=50K
Married-civ-spouse;40;65;7th-8th;<=50K
Never-married;50;23;Bachelors;<=50K
Married-civ-spouse;35;31;Assoc-acdm;<=50K
Never-married;25;18;12th;<=50K
Married-civ-spouse;30;32;HS-grad;<=50K
Never-married;40;23;HS-grad;<=50K
Married-civ-spouse;55;47;Masters;>50K
Never-married;30;25;Some-college;<=50K
Never-married;50;24;HS-grad;<=50K
Married-civ-spouse;10;65;HS-grad;>50K
Married-civ-spouse;40;29;HS-grad;<=50K
Divorced;40;36;HS-grad;<=50K
Never-married;20;23;Bachelors;<=50K
Married-civ-spouse;40;39;Prof-school;>50K
Never-married;40;38;Some-college;<=50K
Never-married;20;24;Bachelors;<=50K
Married-civ-spouse;55;35;Assoc-voc;<=50K
Never-married;4;21;Some-college;<=50K
Separated;60;51;HS-grad;<=50K
Never-married;20;21;Some-college;<=50K
Married-civ-spouse;40;58;HS-grad;>50K
Never-married;45;27;Masters;<=50K
Divorced;21;41;Some-college;<=50K
Married-civ-spouse;20;40;Some-college;<=50K
Never-married;55;27;Bachelors;<=50K
Never-married;40;23;10th;<=50K
Never-married;40;25;Bachelors;<=50K
Married-civ-spouse;5;41;Bachelors;<=50K
Divorced;40;41;Bachelors;<=50K
Married-civ-spouse;40;21;HS-grad;<=50K
Married-civ-spouse;55;38;Some-college;>50K
Never-married;40;42;HS-grad;<=50K
Married-civ-spouse;40;35;7th-8th;<=50K
Never-married;20;17;11th;<=50K
Never-married;40;31;HS-grad;<=50K
Never-married;20;20;Some-college;<=50K
Married-civ-spouse;50;57;Bachelors;>50K
Married-civ-spouse;50;34;HS-grad;>50K
Married-civ-spouse;60;49;Bachelors;<=50K
Married-civ-spouse;40;51;Masters;>50K
Never-married;42;38;Some-college;<=50K
Married-civ-spouse;50;42;Bachelors;>50K
Married-civ-spouse;45;43;HS-grad;<=50K
Never-married;48;24;Bachelors;<=50K
Divorced;40;29;HS-grad;<=50K
Married-civ-spouse;40;48;HS-grad;<=50K
Married-civ-spouse;40;44;Assoc-acdm;<=50K
Married-civ-spouse;40;62;Bachelors;>50K
Married-civ-spouse;40;45;10th;<=50K
Married-civ-spouse;40;52;Preschool;<=50K
Married-civ-spouse;45;36;Bachelors;>50K
Married-civ-spouse;40;32;Assoc-acdm;<=50K
Widowed;50;48;Some-college;<=50K
Never-married;38;26;HS-grad;<=50K
Never-married;20;19;Some-college;<=50K
Married-civ-spouse;45;47;Assoc-voc;>50K
Never-married;40;38;Masters;<=50K
Divorced;33;62;Masters;>50K
Never-married;40;22;Assoc-acdm;<=50K
Separated;40;49;5th-6th;<=50K
Divorced;40;41;Some-college;<=50K
Never-married;40;54;HS-grad;<=50K
Married-civ-spouse;40;41;HS-grad;>50K
Married-civ-spouse;44;36;Some-college;<=50K
Never-married;40;27;Bachelors;<=50K
Never-married;10;18;Some-college;<=50K
Married-civ-spouse;40;45;Some-college;<=50K
Widowed;20;77;Bachelors;<=50K
Divorced;40;50;Assoc-acdm;<=50K
Married-civ-spouse;55;37;Bachelors;>50K
Never-married;40;52;HS-grad;<=50K
Divorced;40;59;5th-6th;<=50K
Never-married;12;18;Some-college;<=50K
Married-civ-spouse;40;50;Assoc-voc;<=50K
Divorced;47;60;Some-college;<=50K
Married-civ-spouse;40;55;HS-grad;<=50K
Married-civ-spouse;55;68;Some-college;>50K
Married-civ-spouse;2;60;Some-college;<=50K
Never-married;8;22;Bachelors;<=50K
Married-civ-spouse;60;42;HS-grad;<=50K
Never-married;30;24;Some-college;<=50K
Never-married;40;19;HS-grad;<=50K
Married-civ-spouse;55;46;HS-grad;<=50K
Married-civ-spouse;25;68;HS-grad;<=50K
Divorced;40;36;9th;<=50K
Married-civ-spouse;40;38;Some-college;>50K
Married-civ-spouse;40;52;HS-grad;<=50K
Married-civ-spouse;48;34;HS-grad;>50K
Married-civ-spouse;45;33;HS-grad;<=50K
Married-civ-spouse;16;71;Some-college;<=50K
Married-civ-spouse;40;55;10th;<=50K
Never-married;40;24;Some-college;<=50K
Married-civ-spouse;40;59;11th;<=50K
Married-civ-spouse;40;59;HS-grad;>50K
Never-married;10;19;Some-college;<=50K
Married-civ-spouse;70;50;Some-college;<=50K
Married-civ-spouse;45;31;HS-grad;<=50K
Separated;40;63;11th;<=50K
Married-civ-spouse;40;30;Assoc-voc;<=50K
Married-civ-spouse;38;38;Bachelors;<=50K
Never-married;20;26;Masters;<=50K
Never-married;40;19;Some-college;<=50K
Married-civ-spouse;40;46;HS-grad;<=50K
Never-married;40;32;HS-grad;<=50K
Married-civ-spouse;40;64;HS-grad;<=50K
Never-married;48;32;Assoc-acdm;<=50K
Never-married;20;20;Some-college;<=50K
Never-married;15;19;Some-college;<=50K
Married-civ-spouse;40;27;HS-grad;<=50K
Married-civ-spouse;55;66;Bachelors;>50K
Married-civ-spouse;40;50;HS-grad;>50K
Married-civ-spouse;40;35;HS-grad;<=50K
Never-married;40;27;Bachelors;<=50K
Married-civ-spouse;40;42;HS-grad;<=50K
Widowed;25;65;HS-grad;<=50K
Married-civ-spouse;40;63;HS-grad;<=50K
Divorced;35;29;Some-college;<=50K
Married-civ-spouse;86;47;Some-college;<=50K
Married-civ-spouse;40;38;HS-grad;<=50K
Married-civ-spouse;40;50;HS-grad;<=50K
Married-civ-spouse;99;35;Assoc-voc;<=50K
Married-civ-spouse;43;57;10th;<=50K
Married-civ-spouse;40;41;HS-grad;>50K
Never-married;35;18;11th;<=50K
Never-married;40;31;HS-grad;<=50K
Divorced;44;34;HS-grad;<=50K
Never-married;40;35;Masters;<=50K
Never-married;40;24;Some-college;<=50K
Never-married;48;22;Some-college;<=50K
Never-married;45;29;HS-grad;<=50K
Never-married;20;18;HS-grad;<=50K
Married-civ-spouse;60;38;Masters;>50K
Never-married;24;27;9th;<=50K
Never-married;40;23;11th;<=50K
Married-civ-spouse;40;43;Masters;>50K
Married-civ-spouse;36;72;5th-6th;<=50K
Never-married;40;29;Some-college;<=50K
Widowed;8;70;HS-grad;<=50K
Never-married;14;17;HS-grad;<=50K
Married-civ-spouse;40;36;Doctorate;>50K
Married-civ-spouse;40;49;Masters;>50K
Never-married;40;35;Some-college;<=50K
Married-civ-spouse;46;49;HS-grad;<=50K
Married-civ-spouse;40;31;HS-grad;<=50K
Married-civ-spouse;40;45;HS-grad;<=50K
Never-married;40;25;HS-grad;<=50K
Never-married;40;27;Some-college;<=50K
Never-married;25;20;Some-college;<=50K
Never-married;40;50;Masters;<=50K
Never-married;40;32;Assoc-acdm;<=50K
Married-civ-spouse;40;39;HS-grad;>50K
Separated;40;37;Some-college;<=50K
Married-civ-spouse;40;26;HS-grad;>50K
Divorced;7;90;10th;<=50K
Married-civ-spouse;40;45;Assoc-acdm;<=50K
Married-civ-spouse;16;71;Bachelors;<=50K
Married-civ-spouse;29;63;HS-grad;<=50K
Never-married;32;19;Some-college;<=50K
Divorced;20;54;HS-grad;<=50K
Married-civ-spouse;60;42;HS-grad;>50K
Never-married;50;29;Assoc-acdm;<=50K
Married-civ-spouse;41;33;Some-college;>50K
Never-married;40;34;HS-grad;<=50K
Married-civ-spouse;60;51;Masters;>50K
Never-married;25;27;Masters;<=50K
Married-civ-spouse;40;57;1st-4th;<=50K
Never-married;46;25;Some-college;<=50K
Divorced;40;39;Bachelors;<=50K
Married-civ-spouse;50;40;Masters;<=50K
Never-married;16;18;Some-college;<=50K
Never-married;40;34;Some-college;<=50K
Never-married;42;39;HS-grad;>50K
Never-married;35;21;HS-grad;<=50K
Divorced;40;63;HS-grad;<=50K
Divorced;40;44;Some-college;<=50K
Never-married;40;37;Bachelors;<=50K
Never-married;18;18;HS-grad;<=50K
Married-civ-spouse;48;29;Some-college;<=50K
Divorced;40;46;Some-college;<=50K
Never-married;20;21;Some-college;<=50K
Married-civ-spouse;20;44;Bachelors;>50K
Never-married;10;18;12th;<=50K
Married-civ-spouse;40;39;HS-grad;>50K
Married-civ-spouse;40;42;HS-grad;<=50K
Married-spouse-absent;10;24;Masters;<=50K
Divorced;60;39;Bachelors;<=50K
Married-civ-spouse;40;62;Masters;<=50K
Never-married;41;24;Some-college;<=50K
Married-civ-spouse;40;30;HS-grad;<=50K
Married-civ-spouse;45;53;12th;>50K
Married-civ-spouse;51;34;HS-grad;<=50K
Married-spouse-absent;60;36;HS-grad;<=50K
Never-married;35;19;HS-grad;<=50K
Never-married;45;44;Bachelors;<=50K
Married-civ-spouse;44;43;HS-grad;<=50K
Never-married;56;29;Assoc-voc;>50K
Married-civ-spouse;40;52;HS-grad;>50K
Divorced;40;43;HS-grad;<=50K
Married-spouse-absent;50;43;Masters;<=50K
Married-civ-spouse;40;28;HS-grad;<=50K
Never-married;20;23;Assoc-acdm;<=50K
Divorced;40;46;Some-college;<=50K
Married-spouse-absent;20;60;HS-grad;<=50K
Married-civ-spouse;35;51;Bachelors;>50K
Never-married;40;20;HS-grad;<=50K
Married-civ-spouse;40;33;HS-grad;<=50K
Married-civ-spouse;40;40;HS-grad;<=50K
Married-civ-spouse;40;47;HS-grad;<=50K
Married-civ-spouse;40;33;Bachelors;>50K
Widowed;41;31;Bachelors;<=50K
Divorced;40;25;Some-college;<=50K
Never-married;35;33;Bachelors;<=50K
Married-civ-spouse;55;39;Some-college;<=50K
Never-married;40;29;Assoc-voc;<=50K
Divorced;38;39;HS-grad;<=50K
Married-civ-spouse;60;47;HS-grad;>50K
Never-married;50;31;Some-college;<=50K
Never-married;40;20;Some-college;<=50K
Never-married;16;26;HS-grad;<=50K
Married-civ-spouse;40;49;HS-grad;<=50K
Never-married;40;33;Some-college;<=50K
Married-civ-spouse;45;57;9th;<=50K
Never-married;40;19;HS-grad;<=50K
Separated;20;22;11th;<=50K
Never-married;40;35;Masters;>50K
Married-civ-spouse;45;32;9th;<=50K
Divorced;40;35;HS-grad;<=50K
Never-married;40;49;Bachelors;>50K
Never-married;12;18;HS-grad;<=50K
Married-civ-spouse;35;67;HS-grad;<=50K
Married-civ-spouse;40;48;HS-grad;>50K
Never-married;40;18;11th;<=50K
Divorced;60;52;Masters;<=50K
Never-married;25;17;10th;<=50K
Never-married;40;22;Some-college;<=50K
Widowed;40;58;11th;<=50K
Married-civ-spouse;45;41;Bachelors;>50K
Never-married;12;20;Some-college;<=50K
Married-civ-spouse;40;40;Bachelors;>50K
Divorced;40;31;Assoc-voc;<=50K
Married-civ-spouse;60;32;HS-grad;>50K
Married-civ-spouse;40;38;Bachelors;>50K
Married-civ-spouse;40;55;Some-college;<=50K
Married-civ-spouse;40;35;Some-college;>50K
Married-civ-spouse;50;28;HS-grad;<=50K
Married-civ-spouse;25;80;11th;<=50K
Divorced;40;42;HS-grad;<=50K
Married-civ-spouse;40;58;HS-grad;>50K
Never-married;40;28;Bachelors;<=50K
Never-married;35;19;Some-college;<=50K
Never-married;40;28;Some-college;<=50K
Married-civ-spouse;35;45;Some-college;>50K
Never-married;50;25;Bachelors;<=50K
Widowed;8;83;HS-grad;<=50K
Divorced;55;63;HS-grad;<=50K
Married-civ-spouse;50;50;Assoc-voc;>50K
Divorced;40;28;HS-grad;<=50K
Married-civ-spouse;60;41;Assoc-voc;>50K
Married-civ-spouse;25;58;Bachelors;<=50K
Divorced;40;32;10th;<=50K
Married-civ-spouse;50;36;Bachelors;>50K
Married-civ-spouse;40;27;HS-grad;>50K
Married-civ-spouse;48;64;11th;<=50K
Married-civ-spouse;50;45;Some-college;>50K
Divorced;45;42;Assoc-acdm;<=50K
Never-married;35;23;Some-college;<=50K
Never-married;40;26;Bachelors;<=50K
Married-civ-spouse;51;28;HS-grad;<=50K
Married-civ-spouse;40;31;Bachelors;>50K
Married-civ-spouse;40;32;Some-college;<=50K
Never-married;40;23;HS-grad;<=50K
Never-married;10;21;Some-college;<=50K
Divorced;40;49;HS-grad;<=50K
Married-civ-spouse;50;31;HS-grad;>50K
Married-civ-spouse;50;27;Bachelors;<=50K
Married-civ-spouse;30;34;10th;<=50K
Never-married;50;32;Bachelors;<=50K
Married-civ-spouse;40;39;9th;>50K
Widowed;20;36;Assoc-voc;<=50K
Separated;35;48;11th;<=50K
Never-married;5;17;11th;<=50K
Divorced;30;33;HS-grad;<=50K
Divorced;40;38;10th;<=50K
Married-civ-spouse;10;62;7th-8th;<=50K
Married-civ-spouse;50;33;HS-grad;>50K
Married-civ-spouse;37;27;9th;<=50K
Married-civ-spouse;40;36;Bachelors;>50K
Never-married;25;21;Assoc-acdm;<=50K
Never-married;40;46;HS-grad;<=50K
Never-married;30;24;HS-grad;<=50K
Never-married;45;19;Some-college;<=50K
Married-civ-spouse;50;43;Bachelors;>50K
Married-spouse-absent;40;27;1st-4th;<=50K
Married-civ-spouse;45;48;Some-college;<=50K
Married-civ-spouse;8;67;11th;<=50K
Divorced;40;47;Some-college;<=50K
Married-civ-spouse;40;32;HS-grad;<=50K
Never-married;40;40;Bachelors;<=50K
Married-civ-spouse;40;46;Doctorate;>50K
Never-married;10;21;Some-college;<=50K
Married-civ-spouse;50;41;HS-grad;<=50K
Never-married;40;29;10th;<=50K
Divorced;38;44;Masters;<=50K
Divorced;34;31;HS-grad;<=50K
Married-civ-spouse;20;55;Assoc-voc;<=50K
Married-civ-spouse;25;28;Some-college;<=50K
Divorced;4;37;Assoc-voc;<=50K
Married-civ-spouse;50;38;HS-grad;<=50K
Married-civ-spouse;40;53;Bachelors;>50K
Never-married;40;21;Some-college;<=50K
Never-married;50;59;Doctorate;<=50K
Never-married;55;29;Prof-school;<=50K
Never-married;40;22;Some-college;<=50K
Never-married;45;17;11th;<=50K
Married-civ-spouse;45;36;HS-grad;<=50K
Divorced;45;24;HS-grad;>50K
Married-civ-spouse;52;60;Masters;>50K
Married-civ-spouse;60;33;HS-grad;>50K
Widowed;30;60;Assoc-voc;<=50K
Divorced;55;45;Masters;<=50K
Divorced;40;21;10th;<=50K
Never-married;35;20;HS-grad;<=50K
Married-civ-spouse;40;52;HS-grad;<=50K
Never-married;40;25;Some-college;<=50K
Married-civ-spouse;40;50;HS-grad;<=50K
Never-married;40;29;Some-college;<=50K
Divorced;45;52;HS-grad;<=50K
Never-married;20;18;HS-grad;<=50K
Married-civ-spouse;54;56;Assoc-voc;>50K
Married-civ-spouse;50;35;Some-college;>50K
Married-civ-spouse;40;24;HS-grad;<=50K
Never-married;50;24;Bachelors;<=50K
Never-married;40;21;Some-college;<=50K
Married-civ-spouse;40;57;Masters;>50K
Married-civ-spouse;40;42;HS-grad;<=50K
Widowed;40;52;11th;<=50K
Married-civ-spouse;45;25;Assoc-acdm;<=50K
Married-civ-spouse;65;47;HS-grad;>50K
Married-civ-spouse;42;45;HS-grad;<=50K
Never-married;40;36;Bachelors;<=50K
Divorced;40;31;Assoc-voc;<=50K
Never-married;40;27;Some-college;<=50K
Married-civ-spouse;50;33;Some-college;>50K
Divorced;40;33;Assoc-voc;>50K
Never-married;50;38;HS-grad;<=50K
Married-civ-spouse;46;32;HS-grad;>50K
Never-married;50;34;Prof-school;<=50K
Separated;40;53;Some-college;<=50K
Married-civ-spouse;40;59;Bachelors;>50K
Married-civ-spouse;56;32;Bachelors;>50K
Never-married;10;19;Some-college;<=50K
Never-married;30;28;11th;<=50K
Married-civ-spouse;40;40;HS-grad;<=50K
Never-married;40;31;HS-grad;<=50K
Married-civ-spouse;40;23;Some-college;<=50K
Married-civ-spouse;40;41;Doctorate;>50K
Married-civ-spouse;60;48;Some-college;<=50K
Never-married;30;17;5th-6th;<=50K
Married-civ-spouse;35;24;Bachelors;>50K
Married-civ-spouse;60;37;HS-grad;>50K
Married-civ-spouse;65;46;Masters;>50K
Married-civ-spouse;40;70;Bachelors;<=50K
Never-married;45;32;Masters;<=50K
Married-civ-spouse;40;37;HS-grad;<=50K
Never-married;10;27;Some-college;<=50K
Married-civ-spouse;40;37;HS-grad;<=50K
Never-married;40;26;Bachelors;<=50K
Married-civ-spouse;40;49;HS-grad;>50K
Divorced;60;40;HS-grad;<=50K
Married-civ-spouse;40;30;HS-grad;<=50K
Married-civ-spouse;40;60;HS-grad;<=50K
Never-married;10;21;Some-college;<=50K
Divorced;20;64;HS-grad;<=50K
Widowed;30;70;Bachelors;<=50K
Never-married;40;23;Some-college;<=50K
Separated;28;38;HS-grad;<=50K
Divorced;40;52;HS-grad;<=50K
Divorced;40;45;HS-grad;<=50K
Never-married;40;24;Some-college;<=50K
Never-married;20;41;Some-college;<=50K
Married-civ-spouse;50;31;Assoc-acdm;>50K
Divorced;35;47;Masters;<=50K
Divorced;40;29;HS-grad;<=50K
Married-civ-spouse;50;30;HS-grad;>50K
Never-married;15;30;Bachelors;<=50K
Married-civ-spouse;40;55;Bachelors;<=50K
Never-married;55;32;Bachelors;<=50K
Married-civ-spouse;30;75;HS-grad;<=50K
Never-married;40;23;9th;<=50K
Never-married;48;21;9th;<=50K
Never-married;50;28;Bachelors;<=50K
Never-married;30;28;Some-college;<=50K
Never-married;40;28;Some-college;<=50K
Widowed;40;62;HS-grad;<=50K
Widowed;45;45;Some-college;>50K
Never-married;40;20;Some-college;<=50K
Married-civ-spouse;40;47;1st-4th;<=50K
Married-civ-spouse;65;40;Assoc-voc;>50K
Never-married;25;19;Some-college;<=50K
Never-married;30;21;Some-college;<=50K
Married-civ-spouse;40;41;5th-6th;<=50K
Married-civ-spouse;40;51;Assoc-voc;>50K
Married-civ-spouse;40;61;HS-grad;<=50K
Married-civ-spouse;40;33;Bachelors;<=50K
Married-civ-spouse;50;51;Bachelors;>50K
Never-married;45;30;9th;<=50K
Never-married;40;21;HS-grad;<=50K
Married-civ-spouse;48;58;HS-grad;<=50K
Never-married;40;22;Bachelors;<=50K
Never-married;40;24;Bachelors;<=50K
Never-married;50;43;Assoc-acdm;>50K
Married-civ-spouse;40;41;Doctorate;>50K
Never-married;30;24;Bachelors;<=50K
Married-civ-spouse;40;44;HS-grad;>50K
Never-married;20;17;10th;<=50K
Married-civ-spouse;40;70;HS-grad;<=50K
Married-civ-spouse;50;42;Prof-school;>50K
Married-civ-spouse;45;27;Assoc-acdm;>50K
Never-married;20;35;Bachelors;<=50K
Never-married;40;43;HS-grad;<=50K
Married-civ-spouse;60;36;Bachelors;>50K
Never-married;16;19;Some-college;<=50K
Married-civ-spouse;45;44;Some-college;>50K
Married-civ-spouse;40;53;Some-college;>50K
Married-civ-spouse;99;45;Some-college;<=50K
Never-married;15;37;Some-college;<=50K
Divorced;40;43;Some-college;<=50K
Married-civ-spouse;40;27;HS-grad;<=50K
Never-married;25;19;Some-college;<=50K
Widowed;50;64;Some-college;<=50K
Never-married;40;37;Some-college;<=50K
Married-civ-spouse;40;35;Some-college;<=50K
Never-married;40;24;HS-grad;<=50K
Divorced;45;54;7th-8th;<=50K
Never-married;45;67;HS-grad;<=50K
Married-civ-spouse;10;77;9th;<=50K
Never-married;20;40;Preschool;<=50K
Never-married;40;29;Some-college;<=50K
Married-civ-spouse;40;28;Some-college;<=50K
Divorced;40;29;HS-grad;<=50K
Divorced;48;44;7th-8th;<=50K
Married-civ-spouse;12;74;Bachelors;>50K
Never-married;40;21;Some-college;<=50K
Divorced;60;42;Masters;<=50K
Married-civ-spouse;40;51;Masters;<=50K
Widowed;38;71;Assoc-voc;>50K
Divorced;56;47;Some-college;>50K
Married-civ-spouse;40;48;Bachelors;>50K
Married-civ-spouse;50;42;Masters;>50K
Never-married;25;18;HS-grad;<=50K
Married-civ-spouse;40;38;Assoc-acdm;>50K
Never-married;48;24;HS-grad;<=50K
Never-married;35;20;Assoc-voc;<=50K
Divorced;32;35;Some-college;<=50K
Married-civ-spouse;45;41;Masters;<=50K
Married-civ-spouse;40;51;HS-grad;<=50K
Married-civ-spouse;30;53;HS-grad;>50K
Married-civ-spouse;50;60;HS-grad;<=50K
Married-civ-spouse;40;22;HS-grad;<=50K
Divorced;40;47;HS-grad;<=50K
Married-civ-spouse;60;46;HS-grad;<=50K
Never-married;35;19;Some-college;<=50K
Married-civ-spouse;50;32;Assoc-voc;<=50K
Divorced;20;29;11th;<=50K
Married-civ-spouse;40;43;Masters;>50K
Married-civ-spouse;36;37;5th-6th;<=50K
Married-civ-spouse;55;38;Bachelors;>50K
Married-civ-spouse;40;39;HS-grad;>50K
Married-civ-spouse;50;34;Some-college;>50K
Never-married;40;21;HS-grad;<=50K
Married-civ-spouse;40;23;HS-grad;<=50K
Widowed;35;58;HS-grad;>50K
Widowed;40;26;HS-grad;<=50K
Married-civ-spouse;40;30;HS-grad;<=50K
Married-civ-spouse;50;36;Bachelors;>50K
Married-civ-spouse;40;62;HS-grad;<=50K
Never-married;38;49;10th;<=50K
Married-civ-spouse;50;38;Assoc-voc;>50K
Married-civ-spouse;40;36;Some-college;>50K
Married-civ-spouse;40;45;Some-college;<=50K
Never-married;40;19;HS-grad;<=50K
Married-spouse-absent;40;50;HS-grad;<=50K
Married-civ-spouse;75;44;Prof-school;>50K
Divorced;38;37;Assoc-acdm;<=50K
Divorced;40;39;Assoc-voc;<=50K
Never-married;40;25;Bachelors;<=50K
Married-civ-spouse;60;62;Bachelors;>50K
Divorced;40;38;Some-college;<=50K
Divorced;56;59;Some-college;<=50K
Never-married;20;31;7th-8th;<=50K
Married-civ-spouse;50;45;Bachelors;>50K
Married-civ-spouse;2;81;Prof-school;>50K
Never-married;80;35;Assoc-acdm;>50K
Never-married;60;38;Masters;<=50K
Married-civ-spouse;40;47;Some-college;<=50K
Married-civ-spouse;40;57;Masters;<=50K
Divorced;60;59;Masters;<=50K
Married-civ-spouse;15;66;HS-grad;<=50K
Married-civ-spouse;74;72;Some-college;<=50K
Separated;40;45;HS-grad;<=50K
Widowed;35;59;HS-grad;<=50K
Widowed;40;47;10th;<=50K
Married-civ-spouse;40;51;Bachelors;>50K
Never-married;25;23;HS-grad;<=50K
Married-civ-spouse;40;48;HS-grad;<=50K
Married-civ-spouse;40;36;Bachelors;>50K
Married-civ-spouse;40;35;HS-grad;<=50K
Married-civ-spouse;40;42;Bachelors;<=50K
Never-married;40;23;7th-8th;<=50K
Married-civ-spouse;40;66;9th;<=50K
Married-civ-spouse;45;48;HS-grad;>50K
Never-married;40;39;Bachelors;<=50K
Divorced;40;28;HS-grad;<=50K
Married-spouse-absent;40;43;Bachelors;<=50K
Never-married;30;21;9th;<=50K
Never-married;40;43;HS-grad;<=50K
Never-married;45;26;HS-grad;<=50K
Never-married;40;20;7th-8th;<=50K
Divorced;40;47;HS-grad;<=50K
Married-civ-spouse;42;26;Some-college;<=50K
Never-married;50;22;Bachelors;<=50K
Married-civ-spouse;60;32;Masters;>50K
Divorced;40;46;Assoc-voc;<=50K
Married-civ-spouse;40;51;9th;<=50K
Married-civ-spouse;30;52;10th;>50K
Married-civ-spouse;36;21;10th;<=50K
Never-married;40;22;Bachelors;<=50K
Married-spouse-absent;35;37;HS-grad;<=50K
Widowed;15;55;Bachelors;<=50K
Divorced;60;44;Bachelors;<=50K
Married-spouse-absent;40;47;5th-6th;<=50K
Married-civ-spouse;45;66;HS-grad;>50K
Never-married;40;22;HS-grad;<=50K
Never-married;12;22;Some-college;<=50K
Married-civ-spouse;40;37;Bachelors;>50K
Never-married;60;21;Some-college;<=50K
Married-civ-spouse;55;48;Masters;>50K
Never-married;40;23;Some-college;<=50K
Married-civ-spouse;40;46;Bachelors;>50K
Married-civ-spouse;40;40;Some-college;>50K
Widowed;20;82;Some-college;<=50K
Married-civ-spouse;70;29;HS-grad;<=50K
Married-civ-spouse;40;54;Bachelors;>50K
Never-married;38;19;HS-grad;<=50K
Married-civ-spouse;40;28;11th;>50K
Divorced;50;30;Some-college;>50K
Never-married;40;33;Preschool;<=50K
Never-married;10;21;HS-grad;<=50K
Married-civ-spouse;56;36;Some-college;<=50K
Divorced;32;58;11th;<=50K
Married-civ-spouse;38;58;HS-grad;>50K
Divorced;50;34;Bachelors;<=50K
Never-married;60;36;HS-grad;>50K
Married-civ-spouse;40;23;Some-college;>50K
Married-civ-spouse;35;21;HS-grad;<=50K
Never-married;45;27;Some-college;<=50K
Never-married;40;32;HS-grad;<=50K
Married-civ-spouse;40;44;Bachelors;>50K
Married-civ-spouse;42;58;Assoc-acdm;>50K
