track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,playlist_genre
6K8foTY6IF5sPDKxoWQVVs,I Know Who Hold Tomorrow,Kelly Price,8,1xnpkmZuNX5VBCE2savkE1,Gospelflava.com Presents Something On The Inside,2010-10-25,Gospel,0pItJZBDZFvgAOdFnSITnJ,urban contemporary,0.34600000000000003,0.2,8,-11.478,1,0.0312,0.899,0.0,0.19699999999999998,0.35200000000000004,82.846,189347,r&b
5ls62WNKHUUrdF3r1cv83T,emotions,iann dior,80,5UHC2JN3ck4XPYPjngia2G,nothings ever good enough,2019-05-22,Pop Hits 2020,5TDtuKDbOhrfW7C58XnriZ,hip pop,0.63,0.63,9,-6.211,1,0.0395,0.0131,0.0,0.142,0.163,80.512,131213,r&b
43LEbsntZ2eKwp6tClYZQT,Every Little Step - Uptown Mix,Bobby Brown,0,6tTpGbdyLgRQHaCe0DbCOP,Don't Be Cruel (Expanded),1988-06-20,New Jack City,6RLvj5OnEuPzI1P02KwnzK,new jack swing,0.7140000000000001,0.782,11,-9.207,1,0.132,0.00124,0.0519,0.244,0.55,97.99700000000001,454000,r&b
1UjyF6okUHhnVxaLV8ojsA,Am I Wrong (feat. ScHoolboy Q),Anderson .Paak,60,4VFG1DOuTeDMBjBLZT7hCK,Malibu,2016-01-15,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,urban contemporary,0.7290000000000001,0.799,11,-7.377999999999999,0,0.0779,0.0588,0.00218,0.0948,0.532,115.04,253520,r&b
6CTG85NJI1Wm60pxTSRNwL,Never Catch Me,Flying Lotus,60,29luvT98TnqHjVDYSRbbrj,You're Dead!,2014-10-06,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,hip pop,0.526,0.9359999999999999,8,-4.5760000000000005,1,0.263,0.316,0.000384,0.261,0.28300000000000003,81.305,234487,r&b
5Jjuv7uNuTbgzj8dl6DeXG,Sugar Don't Be Sweet,Jaz Karis,39,5tjfPQFjy0aFPqXBeZemaj,Into the Wilderness,2017-10-18,Neo-Jazz Soul RnB & Afro,48AzM7l4M02DBYd2N3IFLP,neo soul,0.503,0.275,11,-12.397,1,0.0473,0.815,0.0,0.0992,0.682,99.984,145439,r&b
1zyqa3Hv2KpCGz8L9AirJi,Games,Chuckii Booker,44,6bQYDsnAIgeKeGpjis3VxD,Niice 'N Wiild,1992,New Jack Swing/ R&B Hits: 1987 - 2002,4sji14lrB5bgcr51lPALYH,new jack swing,0.642,0.42200000000000004,10,-13.782,0,0.046,0.0393,0.0101,0.107,0.642,185.834,325600,r&b
3H3r2nKWa3Yk5gt8xgmsEt,This City,Sam Fischer,76,5waiE6DS2ntWF3Q0yekJUm,This City,2019-12-13,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,hip pop,0.602,0.377,11,-6.212999999999999,1,0.0446,0.731,0.0,0.0808,0.518,73.877,194853,r&b
4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),Ed Sheeran,89,3E12WU80fDMyu7GyIAx7wJ,Beautiful People (feat. Khalid),2019-06-28,Hip Pop 2019,3tmx4p5RGlOV1AapXOt1Ze,hip pop,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.5479999999999999,92.977,197867,r&b
3UqLP9Cq1DNryqu9scjak0,Broke (feat. JID),Ari Lennox,60,3hejjJbFsinMBc1KBqF71w,Shea Butter Baby,2019-05-07,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,neo soul,0.894,0.307,1,-8.941,0,0.115,0.17300000000000001,0.0,0.0831,0.48,120.001,242000,r&b
5ECN9eFLIZKKUlNxloxcZ4,Vidigal,ML 21,40,75gBe6w8fK2kMRA3X9wPSr,Vidigal,2019-11-11,Brisa Pop,37i9dQZF1DX2vsux22VuNL,hip pop,0.767,0.63,6,-8.005,1,0.0486,0.129,0.0,0.0992,0.8079999999999999,134.001,150448,r&b
2RJA3aJLOKR1Q7xBQKDmy4,Shake It Off,Pickin' On Series,36,5daNt76eZrOrP994rm3byw,"Pickin' On Taylor Swift, Vol. 2",2015-01-20,Bluegrass Covers,37i9dQZF1DX56crgoe4TG3,hip pop,0.644,0.667,5,-6.216,1,0.0536,0.743,0.00305,0.256,0.937,159.951,230920,r&b
5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,R. Kelly,70,35Ea7OWXZPZB1vAPiaEGOM,Chocolate Factory,2003,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,hip pop,0.795,0.523,1,-7.165,1,0.0423,0.061,0.0,0.0914,0.855,133.024,186067,r&b
2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,The Weeknd,76,2ODvWsOgouMbaA5xf0RkJe,Starboy,2016-11-25,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,urban contemporary,0.586,0.525,1,-7.162999999999999,0,0.0615,0.111,0.0,0.134,0.508,133.629,260253,r&b
13CLufSzf72lwWXJrEvzF7,Enjoy Ya Self,Slakah The Beatchild,0,1Oh3FnGfDNe1EsBVRqWSP9,Soul Movement Vol I,2008-09-22,Soul Coffee (The Best Neo-Soul Mixtape ever),16iNEskDatG5KbDV16F6LR,neo soul,0.8270000000000001,0.45299999999999996,10,-11.173,0,0.0907,0.46799999999999997,0.00561,0.42100000000000004,0.626,96.986,175293,r&b
5imShWWzwqfAJ9gXFpGAQh,Waiting On the World to Change,John Mayer,74,1Xsprdt1q9rOzTic7b9zYM,Continuum,2006-09-11,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,urban contemporary,0.5770000000000001,0.7559999999999999,2,-5.82,1,0.115,0.159,0.00023199999999999997,0.249,0.6629999999999999,176.75,201173,r&b
6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),Khalid,82,6KT8x5oqZJl9CcnM66hddo,Free Spirit,2019-04-05,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,hip pop,0.9009999999999999,0.4,0,-8.575,1,0.126,0.051,0.0,0.0599,0.34600000000000003,135.984,197573,r&b
5k8qFBVUkSUKzWi4nEaqXV,Where U Been?,2 Chainz,0,5egYYjj06RlBCP2bVhnblH,B.O.A.T.S. II #METIME (Deluxe),2013-01-01,Urban/Trap - Contemporary RAP,5CK0fshHcik1vWyeCc0zat,urban contemporary,0.8390000000000001,0.581,10,-3.237,0,0.0433,0.19899999999999998,0.0,0.41700000000000004,0.508,134.031,230867,r&b
1qUhvc5I1ShxYy4QMZ7vK2,Irack,Pudgee Tha Phat Bastard,20,5zltT8LmOLR597x0cePt1s,Irack,2019-09-06,Top Urban Underground,4Gc9TFxlqmoe50m9Yy78ei,urban contemporary,0.774,0.575,4,-10.132,1,0.415,0.0586,0.0,0.0858,0.525,129.995,213133,r&b
7Bpl8pwYiI6t3vEYE8fVoi,Paradise,Sinead Harnett,0,6VUR7gGetzUracrGSNaoxP,N.O.W,2014-01-01,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,neo soul,0.6920000000000001,0.682,9,-6.619,0,0.0915,0.0892,4.61e-05,0.374,0.27699999999999997,91.98700000000001,260041,r&b
4AY7tI7HF5cN8PPnv2p34G,Bus 572,Rodrigo Gouveia,17,0Lg2RtTrWylYjrqA7Scys5,Bus 572,2018-05-01,NEO SOUL GUITAR,0r5ojPhjqGVq21oQR13UJy,neo soul,0.672,0.455,7,-9.691,1,0.0304,0.384,0.7190000000000001,0.0948,0.483,82.05799999999999,355204,r&b
2gNIhXbE588DkW7Za7ruax,Hold Your Hand,NAV,50,1hTrdWpdPEeXHQWc9GmpxZ,RECKLESS,2018-05-18,PROJECT: Contemporary,6HaCi9bqaiuSZEDfCEmwyo,urban contemporary,0.7659999999999999,0.614,5,-5.431,0,0.0484,0.19,0.0,0.157,0.299,134.028,234853,r&b
6FbPncqw70zSCpe2ZWj4cY,Twenty20,Toby Beck,17,7CXgTGXOF5fmX33Xt07KCg,Twenty20,2020-01-04,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,hip pop,0.861,0.45,1,-13.399000000000001,1,0.0752,0.00732,3.25e-06,0.177,0.336,96.978,169458,r&b
6mz1fBdKATx6qP4oP1I65G,Pony,Ginuwine,72,4he7R24eqd1EbF9kegiAK8,R&B: From Doo-Wop To Hip-Hop,1999-10-08,The Sound of Urban Contemporary,07zF8MjQPsiYUXiAIGZ5TA,urban contemporary,0.7490000000000001,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,251733,r&b
67ZorjDM25q7bETfLbHdfS,You're the One,SWV,49,0y9RVnTvpZa3LTlUUaD7l4,New Beginning,1996-04-23,New Jack Swing/ R&B Hits: 1987 - 2002,4sji14lrB5bgcr51lPALYH,new jack swing,0.79,0.608,6,-7.151,1,0.0363,0.522,0.00491,0.193,0.958,94.166,282600,r&b
4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,23,0t0NkQulrNkxw2oUZZHboA,Attention,2017-04-20,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,hip pop,0.774,0.626,3,-4.4319999999999995,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,211475,r&b
781V2Y5LPtcpgONEOadadE,Get Got,Death Grips,58,1PQDjdBpHPikAodJqjzm6a,The Money Store,2012-04-20,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,hip pop,0.57,0.993,7,-3.7569999999999997,1,0.337,0.00628,0.00796,0.0876,0.405,87.0,171867,r&b
4KbNHYFNcJhv6tgavWf2Jc,If I Ever Fall In Love,Shai,38,3um3nlao5NXo5HgnhAroun,90s R&B,2017-07-14,urban CONTEMPORARY,1nFfDHtp8RY3obgen8KODl,urban contemporary,0.396,0.254,10,-9.606,0,0.037000000000000005,0.767,0.0,0.11699999999999999,0.395,144.178,189885,r&b
3HEn14GqygLCNfroOnYiZb,Free Room (feat. Appleby),Ravyn Lenae,61,57X0V74PxWKM2fuyf283tE,Moon Shoes EP,2016-07-29,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,neo soul,0.778,0.465,4,-7.662000000000001,1,0.318,0.7290000000000001,0.000557,0.107,0.386,120.17200000000001,217013,r&b
5GSPbwdtRrHJII2T8AOckK,Soul Revelation,Nicola Conte,12,4IhBUw72OTHBql4aeH7scD,Free Souls,2014-04-16,NEO FUNK AND SOUL,2WbTrS5D0V2TW6DiDkJBru,neo soul,0.545,0.768,9,-6.499,0,0.156,0.284,2.9999999999999997e-05,0.102,0.532,84.816,262510,r&b
1HvmjWFZpe1lrEl1ehLsvr,Share My World,Mary J. Blige,45,11s3RAPMk0LpsZhuniepSW,Share My World,1997-01-01,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,neo soul,0.7070000000000001,0.539,4,-6.742000000000001,0,0.0373,0.015,0.0,0.12,0.747,140.02100000000002,307107,r&b
1ohXrU5DLEfUlfo4tIYbqJ,Where You Belong,Jay Prince,33,0js0LifyH653EoIQos9xv5,Smile Good,2016-10-21,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,neo soul,0.813,0.5920000000000001,7,-7.392,1,0.0585,0.379,1.88e-06,0.125,0.48,109.944,235729,r&b
6c6VecqqoYOCHul8QvfWBT,5 O'clock,Sean C. Johnson,13,5h6eFdAvt8zhkNYiz5VAXa,Simply a Vessel Vol 2: Faithful,2009-07-17,Gospel Neo Soul,2wP2UAYC4Nqb6oUXkMJlAz,neo soul,0.525,0.807,3,-5.474,0,0.08900000000000001,0.00351,0.0,0.27,0.319,84.867,240512,r&b
0PpJ2bSqADglJ2oRwfW3Jn,Love Somebody,Shannon LaBrie,6,1OoKCHU02Apdep9RlrrSmJ,Just Be Honest,2013,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,neo soul,0.6729999999999999,0.713,7,-7.152,1,0.0425,0.11800000000000001,5.16e-06,0.222,0.5589999999999999,82.994,227760,r&b
59xtChyU53MnYp2suvs3Lb,Uiie,Minty Burns,15,5lMsSxAin0NUzDc6iRPeaT,The Dispensary,2018-12-25,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,hip pop,0.8,0.614,6,-8.073,0,0.11199999999999999,0.0472,0.0,0.29100000000000004,0.203,130.099,148167,r&b
0F12Vh1or5kJaCZmQH0acA,Come Thru,Sophia Danai,24,3nu0d07viMRJxi0P9BWGkg,Come Thru,2018-04-13,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,neo soul,0.617,0.5579999999999999,7,-6.553,1,0.0464,0.33399999999999996,0.0153,0.12300000000000001,0.262,103.98700000000001,249195,r&b
18LavD1R3IO5UCtkXrRVzm,Other Side Of The Game,Erykah Badu,35,0ANbEIqol6OKQl36DYBAom,Baduizm - Special Edition,1997-02-11,Neo Soul,2YPP7fiYu5pIcp2yyHvw4A,neo soul,0.6659999999999999,0.254,8,-10.64,0,0.0774,0.426,0.406,0.115,0.207,82.884,393693,r&b
6KuXb26rHuRy3ZDse1VRmx,Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator",69,2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,2017-07-21,PROJECT: Contemporary,6HaCi9bqaiuSZEDfCEmwyo,urban contemporary,0.6859999999999999,0.429,8,-10.402000000000001,0,0.15,0.71,3.41e-06,0.166,0.27,130.09,194933,r&b
0RnDu3eYJqbFKz6MHv2ajd,Poison,Bell Biv DeVoe,48,2QC1IsQIUNdEz0zgWanPkN,20th Century Masters: The Millennium Collection: Best of Bel Biv DeVoe,2002-01-01,New Jack Swing - 90s R&B fused w Hip Hop,79xd4wnVuKZK4rJMsL2wPa,new jack swing,0.841,0.701,6,-6.365,0,0.192,0.00215,0.00268,0.627,0.802,111.85700000000001,262027,r&b
2q0UBlr0ptqyZ2JH1LO7tH,Live It Up,John Legend,4,0QtPeJVJ7l0w7K6681fbaV,Get Lifted,2004,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,urban contemporary,0.68,0.632,10,-5.971,0,0.0398,0.303,3.84e-05,0.304,0.637,77.993,275067,r&b
1i2ujygcFXUBEJucbsBvKQ,MAD GAAL,BEAM,41,00oRZEMdefGTngzxWArYfs,95,2019-10-18,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,urban contemporary,0.812,0.7090000000000001,5,-5.837000000000001,0,0.413,0.18899999999999997,0.0,0.11800000000000001,0.8809999999999999,99.891,137935,r&b
4C8bbFSl37YUCoVeyr3Fl3,The Truth,India.Arie,46,5gnsCHk9Y77xaVARBD0vwf,Voyage To India - Special Edition,2002-09-24,Neo Soul,2YPP7fiYu5pIcp2yyHvw4A,neo soul,0.691,0.47200000000000003,9,-10.168,0,0.196,0.284,1.7800000000000002e-05,0.10099999999999999,0.29100000000000004,95.83,209853,r&b
7aK3qffwZNat7UlDFn28X2,Smooth,D'Angelo,4,6kdaBN7lOYDLZfCAGiSecr,Ultimate D'Angelo,2008-01-01,Neo Soul,2YPP7fiYu5pIcp2yyHvw4A,neo soul,0.674,0.612,1,-8.046,0,0.19399999999999998,0.19699999999999998,0.000745,0.0973,0.629,89.03,259867,r&b
6XUihIoux2jn7OR0jRviZG,That's The Way Love Is,Bobby Brown,8,6XFsdbs9jFqzQsN47OBmVH,Remixes In The Key Of B,1993-12-21,New Jack City,6RLvj5OnEuPzI1P02KwnzK,new jack swing,0.7020000000000001,0.897,1,-6.615,1,0.0618,0.00216,0.00022400000000000002,0.342,0.591,108.03,440627,r&b
3PFaFVWq5wucLu6s4baj9D,Girl,The Internet,67,69g3CtOVg98TPOwqmI2K7Q,Ego Death,2015-06-26,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,hip pop,0.568,0.42,7,-11.169,0,0.276,0.536,0.124,0.10099999999999999,0.45299999999999996,79.89,415613,r&b
1QXhzptk3KMnO8xewGePhu,Brighter Day,Kirk Franklin,45,3pxNJpoQFVi4CBxEQdxTTU,Setlist: The Very Best Of Kirk Franklin Live,2011-12-27,Gospel,0pItJZBDZFvgAOdFnSITnJ,urban contemporary,0.605,0.878,8,-5.829,1,0.11199999999999999,0.122,0.0,0.237,0.7040000000000001,84.148,340200,r&b
5GDLIsTRZpB1lYUWCaq6ph,Carry This,Y'Akoto,20,5dVDpmBMOCCdLoo07G2JNC,Moody Blues,2014-08-22,NEO FUNK AND SOUL,2WbTrS5D0V2TW6DiDkJBru,neo soul,0.804,0.41100000000000003,7,-9.725,0,0.0455,0.268,0.0025800000000000003,0.132,0.375,130.023,215053,r&b
3TTMUI5dFcbeNSDTTDY9M8,Come Thru (with Usher),Summer Walker,80,1qgJNWnPIeK9rx7hF8JCPK,Over It,2019-10-04,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,hip pop,0.679,0.728,5,-3.092,0,0.154,0.159,0.0,0.107,0.46,152.001,181013,r&b
2uzCfFYh6tSNFdz14ZIf3N,La Negra Tiene Tumbao,Celia Cruz,55,1206SPHFIi9EoXIEiqtHr9,La Negra Tiene Tumbao,2001-12-03,Cuban vibes only,6VWXakL2ojgiVC01I271e2,urban contemporary,0.799,0.843,11,-4.4239999999999995,0,0.053,0.0338,3.3299999999999996e-05,0.19899999999999998,0.96,110.726,253347,r&b
2XESFfYekQ0mRau2GXjT3E,Air Max,Rim'K,61,4iRAKma59A97OMcac2nsOa,Air Max,2018-07-25,Chixtape 5 - Tory Lanez,0UXwwVDipbBQeEX7h4YuKU,urban contemporary,0.83,0.604,1,-7.23,0,0.425,0.35,0.0,0.098,0.517,141.987,205554,r&b
3syzTZ5e8XhloHPecsOoDq,Poison,Coopex,47,62MJ4CnHQwzOnfzW8ECHWr,Poison,2019-12-20,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,hip pop,0.428,0.53,7,-9.295,0,0.0455,0.261,0.000495,0.0934,0.052000000000000005,155.017,151778,r&b
6J6RWKCPN5RFKHUKEUFjxS,Step by Step,New Kids On The Block,61,4dCdnfD0shXGuHtyTOtx8q,Step By Step,1990-05-31,New Jack Swing | The Best 👌,3m4z6komWDtKly3Q1FvFmN,new jack swing,0.787,0.63,0,-12.295,1,0.0609,0.0274,6.69e-06,0.161,0.882,125.34700000000001,267293,r&b
0FMMLKHb74VB0H5u2fP6xo,"Ease My Mind - Feat. Tre Hardson, Fat Lip & Omni",Jazz Liberatorz,46,3LGqUhFfPQ26PLU4Ok6ZpU,Clin D'oeil,2008-01-21,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,neo soul,0.69,0.5670000000000001,7,-10.875,0,0.311,0.599,9.2e-05,0.11599999999999999,0.609,96.00200000000001,328573,r&b
6CUTYJQKcDwcQ63EulINUo,Officially Missing You,Tamia,52,43QuYbSfbTjcsghwJyUnyP,More,2004-04-05,urban contemporary,7en9i0JMyJlRFX4r4XrXXx,urban contemporary,0.47600000000000003,0.40700000000000003,4,-9.238999999999999,0,0.0368,0.247,0.0,0.14400000000000002,0.226,178.25799999999998,242467,r&b
7ISDHzm0wwyyYTA6oBahNC,Phoenix,1986 Omega Tribe,33,2D0ZslksGmdeDPrMXzZ0XX,Crystal Night,1987-02-04,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,neo soul,0.6940000000000001,0.621,11,-13.987,0,0.0357,0.395,0.0163,0.0822,0.732,114.057,290493,r&b
0nNgYDUY4zx9KJAM6ZkPAs,That's The Way Love Is,Bobby Brown,0,4rG9nn1skY9toSj1SjOFVf,Bobby,1992-01-01,New Jack City,6RLvj5OnEuPzI1P02KwnzK,new jack swing,0.706,0.8859999999999999,10,-6.335,0,0.0463,0.0797,2.07e-05,0.0509,0.914,108.353,291467,r&b
6L0mGEaV0LF08xkJOt16CT,Blues Man,Emily Simbi,14,0dYivpbKB9t7Btsm2EasDR,Emily Simbi,2016-07-29,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,neo soul,0.6890000000000001,0.5489999999999999,4,-12.610999999999999,0,0.0534,0.489,0.195,0.126,0.638,97.08,212750,r&b
4Sqkfwcm0HsUMlmmmZYTim,Nobody Other,Kadhja Bonet,35,4V9BgSnwEMP5yRnZE5flSP,The Visitor,2016-10-21,Neo-Jazz Soul RnB & Afro,48AzM7l4M02DBYd2N3IFLP,neo soul,0.302,0.179,1,-21.092,0,0.0403,0.943,0.6659999999999999,0.11199999999999999,0.27899999999999997,85.477,198029,r&b
7tyXHvy09npDfd6PP72ZGG,Every Little Thing U Do,Christopher Williams,0,16rXaBqwUIUSMPIWkspo2c,"Classic R'n'B Special 90's, Vol. 3",1996,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,new jack swing,0.7340000000000001,0.7509999999999999,11,-5.186,0,0.106,0.0529,0.000591,0.27899999999999997,0.5,99.251,136829,r&b
0jdeEv8NTDoB2uetW1wXPO,Giving You The Benefit,Pebbles,25,4LbbUj2bytdZ1PWEs69QCn,'90s Soul Number 1's,2007-01-01,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,new jack swing,0.733,0.799,5,-8.759,0,0.0477,0.0708,1.67e-06,0.214,0.955,103.446,335320,r&b
7tBZa65xUKMMan9tIMPqbi,The Walk,Mayer Hawthorne,56,2AsTehQMH82xr6phI9c42V,How Do You Do,2011-01-01,Soul Coffee (The Best Neo-Soul Mixtape ever),16iNEskDatG5KbDV16F6LR,neo soul,0.8490000000000001,0.601,6,-5.682,0,0.0319,0.42,8.88e-06,0.10800000000000001,0.966,110.01899999999999,218413,r&b
398PpKV6XRMR7yH3bzMZPP,Santa Claus Is Coming to Town,The Whispers,25,5dGZhYrL2Ybitu4kmsApi4,Happy Holidays to You,1979,Christmas Soul,6FZYc2BvF7tColxO8PBShV,neo soul,0.5760000000000001,0.561,2,-14.122,1,0.0423,0.122,0.0,0.0531,0.9079999999999999,149.174,238200,r&b
6Pw3Gvw4wNMZfTYZa6IQal,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha,8,4eDxmXSdCErBVeu2cRZ5hP,The Way I Are (Dance With Somebody) [feat. Lil Wayne],2017-05-18,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,hip pop,0.466,0.659,2,-6.077000000000001,1,0.115,0.00282,0.0,0.273,0.36,186.169,187787,r&b
3j8EEMm9kbPLqByuaHmUmQ,Girls Dem Sugar,Beenie Man,53,1KtvMb8plzeWby752rMPBF,Art And Life,2000-01-01,90s R&B - The BET Planet Groove/Midnight Love Mix,7LjRWGUdOmBdPG1W1bga4i,new jack swing,0.603,0.782,2,-4.832,1,0.162,0.11800000000000001,0.0,0.363,0.731,124.303,257893,r&b
1e4rwBPVI32vZtTJu7mJ4J,Chun-Li,Nicki Minaj,72,2acDkDTWdNFie1HjcFa4Ny,Queen,2018-08-10,Feeling Accomplished,37i9dQZF1DWTDafB3skWPN,hip pop,0.69,0.7290000000000001,6,-5.08,0,0.37200000000000005,0.276,5.08e-05,0.106,0.478,128.96,191600,r&b
3hbizHj0zEkZvam9mVk8if,Send Me I'll Go,Sunny Hawkins,5,4WYHvx8g261pDOFlF6uJ6s,More of You,2007,Gospel Neo Soul,2wP2UAYC4Nqb6oUXkMJlAz,neo soul,0.512,0.581,7,-9.151,1,0.263,0.302,6.670000000000001e-05,0.474,0.7170000000000001,77.656,112587,r&b
2MYtYwqRutASW0oVTYPuEX,She's Playing Hard To Get,Hi-Five,42,1fAaBEaUkL23BjFTk0KN5P,Keep It Goin' On,1992-08-10,New Jack Swing | The Best 👌,3m4z6komWDtKly3Q1FvFmN,new jack swing,0.518,0.807,1,-6.68,1,0.057,0.007679999999999999,0.0,0.271,0.7809999999999999,199.979,275160,r&b
2ibt9PNFlYHSFmdZgu9R8u,Say You Don't,Roostz,27,4wdqy0hPknynALfmcqTp7V,Say You Don't,2019-06-02,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,hip pop,0.598,0.606,0,-8.075,1,0.0407,0.0264,0.0,0.0706,0.21100000000000002,85.98100000000001,251533,r&b
6PYnUsNEpYC7A4BS2sjw3L,Right Back (feat. A Boogie Wit Da Hoodie),Khalid,77,36Mq31otog86NGRflpMmkg,Right Back (feat. A Boogie Wit Da Hoodie),2019-08-13,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,urban contemporary,0.7859999999999999,0.428,5,-10.011000000000001,0,0.31,0.0933,1.1e-06,0.156,0.556,97.001,255000,r&b
3evLDlldkPh1TO9XDrNFv1,Visions,Musiq Soulchild,36,0YZ71lmEMbf2kyyCppL76Q,Conception - An Interpretation Of Stevie Wonder's Songs,2003-01-01,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,neo soul,0.457,0.37,4,-9.703,0,0.03,0.47,0.0,0.11599999999999999,0.179,125.814,334693,r&b
7ntUbTIwmwOD6ygCMRZT6e,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",French Montana,76,1jJdkoOAj3Uk6Tbv3S4fsa,MONTANA,2019-12-06,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,urban contemporary,0.774,0.836,9,-2.323,0,0.152,0.28800000000000003,2.44e-05,0.0824,0.494,112.014,201271,r&b
5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,81,3ggBBGRhkDVAu7pQRXRPXO,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,hip pop,0.6629999999999999,0.708,8,-4.154,1,0.0473,0.0337,0.0,0.0841,0.742,103.073,174800,r&b
57ku0GRhHxZugoRpmMyKhn,Baby I'm Yours - Re-Recorded,Shai,7,4P1LRl10J2zFK1YhVaRAiY,New Jack Swing - R&B Hip Hop Hits,2011-01-01,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",3krpccUV68nBGAQbvHEZDC,new jack swing,0.708,0.602,2,-9.351,1,0.0418,0.32899999999999996,0.00237,0.128,0.721,143.813,296105,r&b
4MzySNjSdv9ZegSD13IVNV,"Wicked Game - Recorded Live at St Canice Cathedral, Kilkenny",James Vincent McMorrow,62,164gSCRcFEEn9mxV5hGyn8,"Wicked Game (Recorded Live at St Canice Cathedral, Kilkenny)",2016,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,urban contemporary,0.5489999999999999,0.177,11,-15.09,1,0.0363,0.877,0.0056,0.6809999999999999,0.18,113.37899999999999,271406,r&b
0KhXVmAN4sqeEgsqRd39f2,You Used to Love Me,Faith Evans,58,36G7gDkkRckUGU7lgG6nev,Faith,1995,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,neo soul,0.7020000000000001,0.45799999999999996,0,-8.195,1,0.035,0.247,1.64e-06,0.126,0.6779999999999999,89.271,269173,r&b
