;hours_per_week;age;income;marital_status_Divorced;marital_status_Married-AF-spouse;marital_status_Married-civ-spouse;marital_status_Married-spouse-absent;marital_status_Never-married;marital_status_Separated;marital_status_Widowed
1654;40;46;<=50K;0;0;0;1;0;0;0
1655;40;34;<=50K;0;0;0;0;1;0;0
1656;40;21;<=50K;0;0;1;0;0;0;0
1657;40;25;<=50K;0;0;1;0;0;0;0
1658;40;45;<=50K;0;0;1;0;0;0;0
1659;40;59;<=50K;1;0;0;0;0;0;0
1660;60;28;<=50K;0;0;1;0;0;0;0
1661;40;51;<=50K;0;0;1;0;0;0;0
1662;55;32;>50K;0;0;1;0;0;0;0
1663;40;19;<=50K;0;0;0;0;1;0;0
1664;40;43;<=50K;0;0;1;0;0;0;0
1665;20;78;<=50K;0;0;0;0;0;0;1
1666;40;53;<=50K;0;0;1;0;0;0;0
1667;40;28;>50K;0;0;1;0;0;0;0
1668;55;42;<=50K;1;0;0;0;0;0;0
1669;40;62;<=50K;0;0;0;0;0;0;1
1670;40;34;<=50K;1;0;0;0;0;0;0
1671;70;42;<=50K;0;0;1;0;0;0;0
1672;40;27;<=50K;0;0;0;0;1;0;0
1673;21;81;<=50K;0;0;1;0;0;0;0
1674;40;40;<=50K;1;0;0;0;0;0;0
1675;48;25;>50K;0;0;1;0;0;0;0
1676;16;72;<=50K;1;0;0;0;0;0;0
1677;35;39;>50K;0;0;1;0;0;0;0
1678;20;44;<=50K;1;0;0;0;0;0;0
1679;25;22;>50K;0;0;0;0;1;0;0
1680;45;36;<=50K;1;0;0;0;0;0;0
1681;55;37;>50K;0;0;1;0;0;0;0
1682;45;21;<=50K;0;0;0;0;1;0;0
1683;50;53;<=50K;0;0;1;0;0;0;0
1684;40;46;<=50K;0;0;0;0;1;0;0
1685;50;30;>50K;0;0;1;0;0;0;0
1686;40;46;<=50K;1;0;0;0;0;0;0
1687;40;41;<=50K;0;0;1;0;0;0;0
1688;50;47;<=50K;1;0;0;0;0;0;0
1689;30;64;<=50K;0;0;1;0;0;0;0
1690;50;47;<=50K;0;0;0;0;0;1;0
1691;40;35;<=50K;1;0;0;0;0;0;0
1692;40;34;<=50K;0;0;1;0;0;0;0
1693;20;22;<=50K;0;0;0;0;1;0;0
1694;40;47;<=50K;0;0;0;0;0;1;0
1695;20;18;<=50K;0;0;0;0;1;0;0
1696;32;42;<=50K;0;0;1;0;0;0;0
1697;40;42;>50K;0;0;1;0;0;0;0
1698;52;33;<=50K;0;0;1;0;0;0;0
1699;40;31;<=50K;0;0;0;0;1;0;0
1700;40;17;<=50K;0;0;0;0;1;0;0
1701;40;46;>50K;0;0;1;0;0;0;0
1702;40;29;<=50K;0;0;0;0;0;1;0
1703;24;68;<=50K;0;0;1;0;0;0;0
1704;40;56;>50K;0;0;1;0;0;0;0
1705;40;35;>50K;0;0;0;0;0;0;1
1706;35;20;<=50K;0;0;0;0;1;0;0
1707;35;52;<=50K;0;0;0;0;0;1;0
1708;10;68;<=50K;0;0;1;0;0;0;0
1709;10;22;<=50K;0;0;0;0;1;0;0
1710;40;45;<=50K;0;0;0;0;1;0;0
1711;50;42;>50K;0;0;1;0;0;0;0
1712;40;47;<=50K;0;0;1;0;0;0;0
1713;35;36;<=50K;1;0;0;0;0;0;0
1714;40;33;>50K;0;0;1;0;0;0;0
1715;50;41;>50K;0;0;1;0;0;0;0
1716;30;21;<=50K;0;0;0;0;1;0;0
1717;30;21;<=50K;0;0;0;0;1;0;0
1718;20;41;<=50K;0;0;1;0;0;0;0
1719;65;33;>50K;1;0;0;0;0;0;0
1720;40;55;>50K;0;0;1;0;0;0;0
1721;34;30;>50K;0;0;1;0;0;0;0
1722;40;37;<=50K;0;0;0;0;1;0;0
1723;25;18;<=50K;0;0;0;0;1;0;0
1724;40;49;<=50K;1;0;0;0;0;0;0
1725;50;30;<=50K;0;0;0;1;0;0;0
1726;7;43;>50K;0;0;1;0;0;0;0
1727;40;54;<=50K;1;0;0;0;0;0;0
1728;40;57;<=50K;0;0;1;0;0;0;0
1729;40;50;<=50K;1;0;0;0;0;0;0
1730;40;35;<=50K;0;0;1;0;0;0;0
1731;60;44;>50K;1;0;0;0;0;0;0
1732;48;29;<=50K;0;0;1;0;0;0;0
1733;50;26;<=50K;0;0;0;0;1;0;0
1734;11;67;<=50K;0;0;1;0;0;0;0
1735;58;55;<=50K;0;0;1;0;0;0;0
1736;45;24;<=50K;0;0;0;0;1;0;0
1737;45;38;>50K;0;0;0;0;1;0;0
1738;25;31;<=50K;0;0;0;0;1;0;0
1739;40;39;<=50K;0;0;1;0;0;0;0
1740;35;27;<=50K;0;0;0;0;1;0;0
1741;40;20;<=50K;0;0;0;0;1;0;0
1742;60;20;<=50K;0;0;0;0;1;0;0
1743;48;47;>50K;0;0;1;0;0;0;0
1744;15;48;<=50K;0;0;1;0;0;0;0
1745;45;56;<=50K;1;0;0;0;0;0;0
1746;16;60;>50K;0;0;1;0;0;0;0
1747;40;54;>50K;0;0;1;0;0;0;0
1748;20;19;<=50K;0;0;0;0;1;0;0
1749;40;30;<=50K;0;0;1;0;0;0;0
1750;40;30;<=50K;0;0;1;0;0;0;0
1751;40;51;<=50K;1;0;0;0;0;0;0
1752;38;31;<=50K;0;0;0;0;1;0;0
1753;40;63;>50K;0;0;0;0;0;1;0
1754;20;24;<=50K;0;0;0;0;1;0;0
1755;60;36;>50K;0;0;1;0;0;0;0
1756;50;32;<=50K;0;0;0;0;1;0;0
1757;54;32;<=50K;1;0;0;0;0;0;0
1758;40;48;<=50K;0;0;0;0;1;0;0
1759;40;48;<=50K;1;0;0;0;0;0;0
1760;40;22;<=50K;0;0;0;0;1;0;0
1761;30;47;<=50K;0;0;1;0;0;0;0
1762;45;43;<=50K;0;0;0;0;0;1;0
1763;90;36;<=50K;0;0;1;0;0;0;0
1764;40;64;<=50K;0;0;1;0;0;0;0
1765;40;38;<=50K;0;0;0;0;1;0;0
1766;60;30;<=50K;0;0;1;0;0;0;0
1767;40;35;<=50K;1;0;0;0;0;0;0
1768;40;24;<=50K;0;0;0;0;1;0;0
1769;40;44;<=50K;0;0;1;0;0;0;0
1770;45;28;<=50K;0;0;0;0;1;0;0
1771;40;27;<=50K;0;0;0;0;1;0;0
1772;30;37;<=50K;0;0;0;0;1;0;0
1773;60;46;>50K;0;0;1;0;0;0;0
1774;16;67;<=50K;0;0;1;0;0;0;0
1775;40;46;<=50K;0;0;0;0;1;0;0
1776;40;48;<=50K;1;0;0;0;0;0;0
1777;50;31;<=50K;0;0;1;0;0;0;0
1778;35;19;<=50K;0;0;0;0;1;0;0
1779;40;33;<=50K;0;0;0;0;1;0;0
1780;56;47;>50K;0;0;1;0;0;0;0
1781;40;41;<=50K;1;0;0;0;0;0;0
1782;30;18;<=50K;0;0;0;0;1;0;0
1783;40;26;<=50K;0;0;0;0;0;1;0
1784;40;34;<=50K;0;0;0;0;1;0;0
1785;50;47;>50K;0;0;1;0;0;0;0
1786;40;36;>50K;0;0;1;0;0;0;0
1787;50;43;<=50K;0;0;1;0;0;0;0
1788;40;24;<=50K;0;0;0;0;1;0;0
1789;25;20;<=50K;0;0;0;0;1;0;0
1790;55;33;<=50K;1;0;0;0;0;0;0
1791;30;19;<=50K;0;0;0;0;1;0;0
1792;40;34;>50K;1;0;0;0;0;0;0
1793;50;27;<=50K;0;0;0;0;1;0;0
1794;40;51;>50K;0;0;0;0;0;0;1
1795;40;53;<=50K;0;0;1;0;0;0;0
1796;40;24;>50K;0;0;1;0;0;0;0
1797;40;25;<=50K;0;0;0;0;1;0;0
1798;40;34;<=50K;1;0;0;0;0;0;0
1799;40;38;<=50K;0;0;1;0;0;0;0
1800;23;28;<=50K;0;0;0;0;1;0;0
1801;52;61;>50K;0;0;1;0;0;0;0
1802;50;54;>50K;1;0;0;0;0;0;0
1803;50;63;>50K;0;0;1;0;0;0;0
1804;45;34;<=50K;0;0;0;0;0;1;0
1805;32;47;<=50K;0;0;1;0;0;0;0
1806;40;28;<=50K;0;0;0;0;1;0;0
1807;40;49;>50K;0;0;1;0;0;0;0
1808;25;18;<=50K;0;0;0;0;1;0;0
1809;40;38;<=50K;0;0;0;0;1;0;0
1810;36;27;<=50K;0;0;0;0;1;0;0
1811;40;24;<=50K;0;0;0;1;0;0;0
1812;45;60;<=50K;0;0;1;0;0;0;0
1813;60;59;<=50K;0;0;1;0;0;0;0
1814;40;47;>50K;0;0;1;0;0;0;0
1815;40;25;<=50K;0;0;1;0;0;0;0
1816;40;40;<=50K;0;0;1;0;0;0;0
1817;40;25;>50K;0;0;0;0;1;0;0
1818;60;38;<=50K;1;0;0;0;0;0;0
1819;50;40;>50K;0;0;0;0;1;0;0
1820;36;34;<=50K;0;0;0;0;1;0;0
1821;55;40;<=50K;1;0;0;0;0;0;0
1822;40;51;<=50K;0;0;0;0;0;0;1
1823;40;39;<=50K;0;0;1;0;0;0;0
1824;30;74;>50K;1;0;0;0;0;0;0
1825;40;36;>50K;0;0;1;0;0;0;0
1826;12;64;<=50K;0;0;0;0;0;0;1
1827;32;50;<=50K;0;0;1;0;0;0;0
1828;40;34;<=50K;0;0;1;0;0;0;0
1829;35;51;<=50K;1;0;0;0;0;0;0
1830;60;36;<=50K;0;0;1;0;0;0;0
1831;40;55;>50K;0;0;1;0;0;0;0
1832;45;30;<=50K;0;0;0;0;1;0;0
1833;25;17;<=50K;0;0;0;0;1;0;0
1834;50;24;<=50K;0;0;0;0;1;0;0
1835;40;44;<=50K;0;0;1;0;0;0;0
1836;40;40;<=50K;0;0;0;0;1;0;0
1837;40;29;<=50K;0;0;1;0;0;0;0
1838;35;57;<=50K;0;0;0;0;1;0;0
1839;50;45;>50K;0;0;1;0;0;0;0
1840;55;48;>50K;0;0;1;0;0;0;0
1841;40;34;>50K;0;0;1;0;0;0;0
1842;48;27;<=50K;0;0;0;0;1;0;0
1843;42;43;<=50K;1;0;0;0;0;0;0
1844;30;30;<=50K;1;0;0;0;0;0;0
1845;40;34;>50K;0;0;1;0;0;0;0
1846;45;58;>50K;0;0;1;0;0;0;0
1847;40;33;>50K;0;0;1;0;0;0;0
1848;40;47;>50K;0;0;1;0;0;0;0
1849;40;48;>50K;1;0;0;0;0;0;0
1850;60;36;>50K;0;0;0;0;1;0;0
1851;40;25;<=50K;0;0;0;0;1;0;0
1852;40;43;<=50K;0;0;1;0;0;0;0
1853;40;58;>50K;0;0;1;0;0;0;0
1854;40;55;<=50K;0;0;1;0;0;0;0
1855;40;26;<=50K;0;0;1;0;0;0;0
1856;60;34;<=50K;0;0;1;0;0;0;0
1857;25;61;<=50K;1;0;0;0;0;0;0
1858;20;22;<=50K;0;0;0;0;1;0;0
1859;40;34;<=50K;0;0;1;0;0;0;0
1860;90;33;>50K;0;0;1;0;0;0;0
1861;15;75;<=50K;1;0;0;0;0;0;0
1862;40;54;<=50K;1;0;0;0;0;0;0
1863;40;28;<=50K;0;0;0;0;1;0;0
1864;45;46;>50K;0;0;1;0;0;0;0
1865;45;49;<=50K;1;0;0;0;0;0;0
1866;60;32;>50K;0;0;1;0;0;0;0
1867;40;33;>50K;0;0;1;0;0;0;0
1868;40;30;<=50K;1;0;0;0;0;0;0
1869;40;24;<=50K;0;0;0;0;1;0;0
1870;30;48;<=50K;1;0;0;0;0;0;0
1871;32;20;<=50K;0;0;0;0;1;0;0
1872;52;38;>50K;0;0;1;0;0;0;0
1873;40;33;<=50K;0;0;0;0;1;0;0
1874;25;61;<=50K;0;0;0;0;1;0;0
1875;40;27;<=50K;0;0;0;0;1;0;0
1876;40;36;<=50K;0;0;0;0;0;1;0
1877;20;57;<=50K;1;0;0;0;0;0;0
1878;40;54;<=50K;0;0;1;0;0;0;0
1879;30;31;<=50K;0;0;0;0;1;0;0
1880;40;41;>50K;0;0;1;0;0;0;0
1881;60;27;<=50K;0;0;1;0;0;0;0
1882;44;37;>50K;0;0;1;0;0;0;0
1883;30;27;<=50K;0;0;1;0;0;0;0
1884;20;67;<=50K;1;0;0;0;0;0;0
1885;50;28;<=50K;0;0;1;0;0;0;0
1886;40;57;<=50K;0;0;0;0;0;0;1
1887;46;28;<=50K;0;0;1;0;0;0;0
1888;35;47;<=50K;0;0;0;0;0;1;0
1889;40;47;<=50K;0;0;1;0;0;0;0
1890;50;31;<=50K;0;0;0;1;0;0;0
1891;40;36;<=50K;0;0;0;1;0;0;0
1892;72;39;>50K;0;0;1;0;0;0;0
1893;40;47;<=50K;0;0;0;0;1;0;0
1894;40;26;<=50K;0;0;0;0;1;0;0
1895;50;44;<=50K;1;0;0;0;0;0;0
1896;50;29;<=50K;0;0;1;0;0;0;0
1897;30;26;<=50K;0;0;0;0;1;0;0
1898;40;34;>50K;0;0;1;0;0;0;0
1899;40;35;>50K;0;0;1;0;0;0;0
1900;40;27;<=50K;0;0;0;0;1;0;0
1901;40;57;<=50K;1;0;0;0;0;0;0
1902;20;21;<=50K;0;0;0;0;1;0;0
1903;45;40;>50K;0;0;1;0;0;0;0
1904;20;20;<=50K;0;0;0;0;1;0;0
1905;55;51;>50K;0;0;1;0;0;0;0
1906;40;28;<=50K;0;0;0;0;0;1;0
1907;44;42;<=50K;1;0;0;0;0;0;0
1908;50;47;<=50K;0;0;1;0;0;0;0
1909;40;39;<=50K;0;0;1;0;0;0;0
1910;40;22;<=50K;0;0;0;0;1;0;0
1911;40;50;>50K;0;0;1;0;0;0;0
1912;30;20;<=50K;0;0;0;0;1;0;0
1913;40;64;<=50K;0;0;1;0;0;0;0
1914;50;24;<=50K;0;0;0;0;1;0;0
1915;40;60;<=50K;0;0;1;0;0;0;0
1916;40;26;<=50K;0;0;0;0;1;0;0
1917;25;22;<=50K;0;0;0;0;1;0;0
1918;60;29;<=50K;0;0;0;0;1;0;0
1919;40;33;<=50K;0;0;1;0;0;0;0
1920;40;29;>50K;0;0;1;0;0;0;0
1921;40;34;>50K;0;0;1;0;0;0;0
1922;30;69;<=50K;0;0;0;0;0;0;1
1923;35;70;<=50K;0;0;0;0;0;0;1
1924;40;57;<=50K;0;0;0;0;1;0;0
1925;40;30;<=50K;0;0;0;0;1;0;0
1926;14;69;<=50K;0;0;0;0;0;0;1
1927;25;26;<=50K;0;0;1;0;0;0;0
1928;40;31;<=50K;0;0;1;0;0;0;0
1929;45;25;<=50K;0;0;0;0;1;0;0
1930;40;48;<=50K;1;0;0;0;0;0;0
1931;20;45;<=50K;0;0;1;0;0;0;0
1932;32;37;<=50K;0;0;0;0;1;0;0
1933;50;37;<=50K;0;0;1;0;0;0;0
1934;35;69;<=50K;0;0;1;0;0;0;0
1935;40;41;>50K;0;0;1;0;0;0;0
1936;40;31;<=50K;0;0;0;0;1;0;0
1937;40;52;<=50K;0;0;0;0;0;0;1
1938;25;41;>50K;0;0;1;0;0;0;0
1939;40;55;<=50K;0;0;0;0;1;0;0
1940;20;65;<=50K;0;0;0;1;0;0;0
1941;55;32;<=50K;0;0;1;0;0;0;0
1942;40;46;<=50K;0;0;0;0;0;0;1
1943;40;30;>50K;0;0;1;0;0;0;0
1944;40;42;<=50K;1;0;0;0;0;0;0
1945;20;69;<=50K;0;0;1;0;0;0;0
1946;30;23;<=50K;0;0;0;0;1;0;0
1947;40;28;<=50K;0;0;0;0;1;0;0
1948;30;23;<=50K;0;0;0;0;1;0;0
1949;40;47;<=50K;1;0;0;0;0;0;0
1950;45;40;>50K;0;0;1;0;0;0;0
1951;60;27;<=50K;0;0;0;0;1;0;0
1952;40;40;<=50K;0;0;0;0;1;0;0
1953;10;22;<=50K;0;0;0;0;1;0;0
1954;48;30;<=50K;0;0;0;0;1;0;0
1955;40;23;<=50K;0;0;0;0;1;0;0
1956;40;46;>50K;0;0;1;0;0;0;0
1957;60;47;<=50K;1;0;0;0;0;0;0
1958;40;47;<=50K;0;0;1;0;0;0;0
1959;50;46;>50K;0;0;1;0;0;0;0
1960;40;51;>50K;0;0;0;0;1;0;0
1961;40;36;<=50K;0;0;1;0;0;0;0
1962;40;23;<=50K;0;0;1;0;0;0;0
1963;40;24;<=50K;0;0;0;0;1;0;0
1964;35;19;<=50K;0;0;0;0;1;0;0
1965;40;52;>50K;0;0;1;0;0;0;0
1966;50;45;>50K;0;0;1;0;0;0;0
1967;20;22;<=50K;0;0;0;0;1;0;0
1968;8;22;<=50K;0;0;0;0;1;0;0
1969;60;35;>50K;0;0;1;0;0;0;0
1970;25;20;<=50K;0;0;0;0;1;0;0
1971;38;53;<=50K;0;0;1;0;0;0;0
1972;40;39;<=50K;1;0;0;0;0;0;0
1973;60;31;<=50K;0;0;1;0;0;0;0
1974;12;18;<=50K;0;0;0;0;1;0;0
1975;99;30;<=50K;0;0;1;0;0;0;0
1976;20;77;<=50K;0;0;0;0;1;0;0
1977;40;27;<=50K;0;0;0;0;1;0;0
1978;40;27;<=50K;0;0;0;0;1;0;0
1979;50;45;<=50K;0;0;1;0;0;0;0
1980;50;23;<=50K;0;0;1;0;0;0;0
1981;40;28;<=50K;0;0;0;0;1;0;0
1982;75;31;<=50K;0;0;1;0;0;0;0
1983;60;30;<=50K;0;0;1;0;0;0;0
1984;50;46;>50K;0;0;1;0;0;0;0
1985;60;36;>50K;0;0;1;0;0;0;0
1986;38;52;<=50K;0;0;1;0;0;0;0
1987;35;24;<=50K;0;0;0;0;1;0;0
1988;40;42;<=50K;0;0;1;0;0;0;0
1989;40;52;<=50K;0;0;1;0;0;0;0
1990;40;49;<=50K;0;0;1;0;0;0;0
1991;30;73;<=50K;0;0;1;0;0;0;0
1992;40;67;>50K;0;0;1;0;0;0;0
1993;40;61;>50K;0;0;1;0;0;0;0
1994;40;36;<=50K;0;0;1;0;0;0;0
1995;40;40;<=50K;0;0;1;0;0;0;0
1996;35;23;<=50K;0;0;0;0;1;0;0
1997;40;20;<=50K;0;0;0;0;1;0;0
1998;40;40;<=50K;0;0;1;0;0;0;0
1999;50;35;<=50K;0;0;1;0;0;0;0
2000;60;31;<=50K;1;0;0;0;0;0;0
2001;15;17;<=50K;0;0;0;0;1;0;0
2002;40;35;<=50K;0;0;0;0;1;0;0
2003;50;43;>50K;1;0;0;0;0;0;0
2004;40;37;<=50K;0;0;0;0;0;1;0
2005;50;41;<=50K;0;0;0;0;1;0;0
2006;30;55;<=50K;0;0;1;0;0;0;0
2007;17;18;<=50K;0;0;0;0;1;0;0
2008;35;35;>50K;0;0;1;0;0;0;0
2009;40;30;<=50K;0;0;1;0;0;0;0
2010;40;61;<=50K;0;0;1;0;0;0;0
2011;46;27;<=50K;0;0;0;0;1;0;0
2012;40;22;<=50K;0;0;0;0;1;0;0
2013;40;47;<=50K;0;0;1;0;0;0;0
2014;40;31;<=50K;1;0;0;0;0;0;0
2015;44;41;<=50K;1;0;0;0;0;0;0
2016;40;29;<=50K;0;0;0;0;1;0;0
2017;55;49;>50K;0;0;1;0;0;0;0
2018;40;40;<=50K;0;0;0;0;1;0;0
2019;60;36;>50K;0;0;1;0;0;0;0
2020;8;18;<=50K;0;0;0;0;1;0;0
2021;50;26;<=50K;0;0;0;0;1;0;0
2022;40;26;<=50K;0;0;0;0;1;0;0
2023;40;27;<=50K;0;0;0;0;1;0;0
2024;35;58;<=50K;0;0;1;0;0;0;0
2025;15;17;<=50K;0;0;0;0;1;0;0
2026;40;23;<=50K;0;0;0;0;1;0;0
2027;39;44;<=50K;1;0;0;0;0;0;0
2028;40;31;<=50K;0;0;0;0;0;1;0
2029;40;65;<=50K;0;0;1;0;0;0;0
2030;50;23;<=50K;0;0;0;0;1;0;0
2031;35;31;<=50K;0;0;1;0;0;0;0
2032;25;18;<=50K;0;0;0;0;1;0;0
2033;30;32;<=50K;0;0;1;0;0;0;0
2034;40;23;<=50K;0;0;0;0;1;0;0
2035;55;47;>50K;0;0;1;0;0;0;0
2036;30;25;<=50K;0;0;0;0;1;0;0
2037;50;24;<=50K;0;0;0;0;1;0;0
2038;10;65;>50K;0;0;1;0;0;0;0
2039;40;29;<=50K;0;0;1;0;0;0;0
2040;40;36;<=50K;1;0;0;0;0;0;0
2041;20;23;<=50K;0;0;0;0;1;0;0
2042;40;39;>50K;0;0;1;0;0;0;0
2043;40;38;<=50K;0;0;0;0;1;0;0
2044;20;24;<=50K;0;0;0;0;1;0;0
2045;55;35;<=50K;0;0;1;0;0;0;0
2046;4;21;<=50K;0;0;0;0;1;0;0
2047;60;51;<=50K;0;0;0;0;0;1;0
2048;20;21;<=50K;0;0;0;0;1;0;0
2049;40;58;>50K;0;0;1;0;0;0;0
2050;45;27;<=50K;0;0;0;0;1;0;0
2051;21;41;<=50K;1;0;0;0;0;0;0
2052;20;40;<=50K;0;0;1;0;0;0;0
2053;55;27;<=50K;0;0;0;0;1;0;0
2054;40;23;<=50K;0;0;0;0;1;0;0
2055;40;25;<=50K;0;0;0;0;1;0;0
2056;5;41;<=50K;0;0;1;0;0;0;0
2057;40;41;<=50K;1;0;0;0;0;0;0
2058;40;21;<=50K;0;0;1;0;0;0;0
2059;55;38;>50K;0;0;1;0;0;0;0
2060;40;42;<=50K;0;0;0;0;1;0;0
2061;40;35;<=50K;0;0;1;0;0;0;0
2062;20;17;<=50K;0;0;0;0;1;0;0
2063;40;31;<=50K;0;0;0;0;1;0;0
2064;20;20;<=50K;0;0;0;0;1;0;0
2065;50;57;>50K;0;0;1;0;0;0;0
2066;50;34;>50K;0;0;1;0;0;0;0
2067;60;49;<=50K;0;0;1;0;0;0;0
2068;40;51;>50K;0;0;1;0;0;0;0
2069;42;38;<=50K;0;0;0;0;1;0;0
2070;50;42;>50K;0;0;1;0;0;0;0
2071;45;43;<=50K;0;0;1;0;0;0;0
2072;48;24;<=50K;0;0;0;0;1;0;0
2073;40;29;<=50K;1;0;0;0;0;0;0
2074;40;48;<=50K;0;0;1;0;0;0;0
2075;40;44;<=50K;0;0;1;0;0;0;0
2076;40;62;>50K;0;0;1;0;0;0;0
2077;40;45;<=50K;0;0;1;0;0;0;0
2078;40;52;<=50K;0;0;1;0;0;0;0
2079;45;36;>50K;0;0;1;0;0;0;0
2080;40;32;<=50K;0;0;1;0;0;0;0
2081;50;48;<=50K;0;0;0;0;0;0;1
2082;38;26;<=50K;0;0;0;0;1;0;0
2083;20;19;<=50K;0;0;0;0;1;0;0
2084;45;47;>50K;0;0;1;0;0;0;0
2085;40;38;<=50K;0;0;0;0;1;0;0
2086;33;62;>50K;1;0;0;0;0;0;0
2087;40;22;<=50K;0;0;0;0;1;0;0
2088;40;49;<=50K;0;0;0;0;0;1;0
2089;40;41;<=50K;1;0;0;0;0;0;0
2090;40;54;<=50K;0;0;0;0;1;0;0
2091;40;41;>50K;0;0;1;0;0;0;0
2092;44;36;<=50K;0;0;1;0;0;0;0
2093;40;27;<=50K;0;0;0;0;1;0;0
2094;10;18;<=50K;0;0;0;0;1;0;0
2095;40;45;<=50K;0;0;1;0;0;0;0
2096;20;77;<=50K;0;0;0;0;0;0;1
2097;40;50;<=50K;1;0;0;0;0;0;0
2098;55;37;>50K;0;0;1;0;0;0;0
2099;40;52;<=50K;0;0;0;0;1;0;0
2100;40;59;<=50K;1;0;0;0;0;0;0
2101;12;18;<=50K;0;0;0;0;1;0;0
2102;40;50;<=50K;0;0;1;0;0;0;0
2103;47;60;<=50K;1;0;0;0;0;0;0
2104;40;55;<=50K;0;0;1;0;0;0;0
2105;55;68;>50K;0;0;1;0;0;0;0
2106;2;60;<=50K;0;0;1;0;0;0;0
2107;8;22;<=50K;0;0;0;0;1;0;0
2108;60;42;<=50K;0;0;1;0;0;0;0
2109;30;24;<=50K;0;0;0;0;1;0;0
2110;40;19;<=50K;0;0;0;0;1;0;0
2111;55;46;<=50K;0;0;1;0;0;0;0
2112;25;68;<=50K;0;0;1;0;0;0;0
2113;40;36;<=50K;1;0;0;0;0;0;0
2114;40;38;>50K;0;0;1;0;0;0;0
2115;40;52;<=50K;0;0;1;0;0;0;0
2116;48;34;>50K;0;0;1;0;0;0;0
2117;45;33;<=50K;0;0;1;0;0;0;0
2118;16;71;<=50K;0;0;1;0;0;0;0
2119;40;55;<=50K;0;0;1;0;0;0;0
2120;40;24;<=50K;0;0;0;0;1;0;0
2121;40;59;<=50K;0;0;1;0;0;0;0
2122;40;59;>50K;0;0;1;0;0;0;0
2123;10;19;<=50K;0;0;0;0;1;0;0
2124;70;50;<=50K;0;0;1;0;0;0;0
2125;45;31;<=50K;0;0;1;0;0;0;0
2126;40;63;<=50K;0;0;0;0;0;1;0
2127;40;30;<=50K;0;0;1;0;0;0;0
2128;38;38;<=50K;0;0;1;0;0;0;0
2129;20;26;<=50K;0;0;0;0;1;0;0
2130;40;19;<=50K;0;0;0;0;1;0;0
2131;40;46;<=50K;0;0;1;0;0;0;0
2132;40;32;<=50K;0;0;0;0;1;0;0
2133;40;64;<=50K;0;0;1;0;0;0;0
2134;48;32;<=50K;0;0;0;0;1;0;0
2135;20;20;<=50K;0;0;0;0;1;0;0
2136;15;19;<=50K;0;0;0;0;1;0;0
2137;40;27;<=50K;0;0;1;0;0;0;0
2138;55;66;>50K;0;0;1;0;0;0;0
2139;40;50;>50K;0;0;1;0;0;0;0
2140;40;35;<=50K;0;0;1;0;0;0;0
2141;40;27;<=50K;0;0;0;0;1;0;0
2142;40;42;<=50K;0;0;1;0;0;0;0
2143;25;65;<=50K;0;0;0;0;0;0;1
2144;40;63;<=50K;0;0;1;0;0;0;0
2145;35;29;<=50K;1;0;0;0;0;0;0
2146;86;47;<=50K;0;0;1;0;0;0;0
2147;40;38;<=50K;0;0;1;0;0;0;0
2148;40;50;<=50K;0;0;1;0;0;0;0
2149;99;35;<=50K;0;0;1;0;0;0;0
2150;43;57;<=50K;0;0;1;0;0;0;0
2151;40;41;>50K;0;0;1;0;0;0;0
2152;35;18;<=50K;0;0;0;0;1;0;0
2153;40;31;<=50K;0;0;0;0;1;0;0
2154;44;34;<=50K;1;0;0;0;0;0;0
2155;40;35;<=50K;0;0;0;0;1;0;0
2156;40;24;<=50K;0;0;0;0;1;0;0
2157;48;22;<=50K;0;0;0;0;1;0;0
2158;45;29;<=50K;0;0;0;0;1;0;0
2159;20;18;<=50K;0;0;0;0;1;0;0
2160;60;38;>50K;0;0;1;0;0;0;0
2161;24;27;<=50K;0;0;0;0;1;0;0
2162;40;23;<=50K;0;0;0;0;1;0;0
2163;40;43;>50K;0;0;1;0;0;0;0
2164;36;72;<=50K;0;0;1;0;0;0;0
2165;40;29;<=50K;0;0;0;0;1;0;0
2166;8;70;<=50K;0;0;0;0;0;0;1
2167;14;17;<=50K;0;0;0;0;1;0;0
2168;40;36;>50K;0;0;1;0;0;0;0
2169;40;49;>50K;0;0;1;0;0;0;0
2170;40;35;<=50K;0;0;0;0;1;0;0
2171;46;49;<=50K;0;0;1;0;0;0;0
2172;40;31;<=50K;0;0;1;0;0;0;0
2173;40;45;<=50K;0;0;1;0;0;0;0
2174;40;25;<=50K;0;0;0;0;1;0;0
2175;40;27;<=50K;0;0;0;0;1;0;0
2176;25;20;<=50K;0;0;0;0;1;0;0
2177;40;50;<=50K;0;0;0;0;1;0;0
2178;40;32;<=50K;0;0;0;0;1;0;0
2179;40;39;>50K;0;0;1;0;0;0;0
2180;40;37;<=50K;0;0;0;0;0;1;0
2181;40;26;>50K;0;0;1;0;0;0;0
2182;7;90;<=50K;1;0;0;0;0;0;0
2183;40;45;<=50K;0;0;1;0;0;0;0
2184;16;71;<=50K;0;0;1;0;0;0;0
2185;29;63;<=50K;0;0;1;0;0;0;0
2186;32;19;<=50K;0;0;0;0;1;0;0
2187;20;54;<=50K;1;0;0;0;0;0;0
2188;60;42;>50K;0;0;1;0;0;0;0
2189;50;29;<=50K;0;0;0;0;1;0;0
2190;41;33;>50K;0;0;1;0;0;0;0
2191;40;34;<=50K;0;0;0;0;1;0;0
2192;60;51;>50K;0;0;1;0;0;0;0
